date,value,cpi_series
2003-07-01,137.6,New vehicles
2003-08-01,138.0,New vehicles
2003-09-01,137.6,New vehicles
2003-10-01,137.1,New vehicles
2003-11-01,137.2,New vehicles
2003-12-01,137.2,New vehicles
2004-01-01,136.8,New vehicles
2004-02-01,137.3,New vehicles
2004-03-01,137.3,New vehicles
2004-04-01,137.3,New vehicles
2004-05-01,137.5,New vehicles
2004-06-01,137.7,New vehicles
2004-07-01,136.8,New vehicles
2004-08-01,135.9,New vehicles
2004-09-01,136.0,New vehicles
2004-10-01,136.4,New vehicles
2004-11-01,137.6,New vehicles
2004-12-01,138.1,New vehicles
2005-01-01,138.5,New vehicles
2005-02-01,138.6,New vehicles
2005-03-01,138.3,New vehicles
2005-04-01,138.3,New vehicles
2005-05-01,138.7,New vehicles
2005-06-01,138.6,New vehicles
2005-07-01,137.3,New vehicles
2005-08-01,136.5,New vehicles
2005-09-01,137.1,New vehicles
2005-10-01,137.7,New vehicles
2005-11-01,137.7,New vehicles
2005-12-01,137.5,New vehicles
2006-01-01,138.0,New vehicles
2006-02-01,138.1,New vehicles
2006-03-01,137.9,New vehicles
2006-04-01,137.9,New vehicles
2006-05-01,137.7,New vehicles
2006-06-01,137.7,New vehicles
2006-07-01,137.8,New vehicles
2006-08-01,137.6,New vehicles
2006-09-01,137.6,New vehicles
2006-10-01,137.4,New vehicles
2006-11-01,136.6,New vehicles
2006-12-01,136.4,New vehicles
2007-01-01,136.437,New vehicles
2007-02-01,136.201,New vehicles
2007-03-01,136.481,New vehicles
2007-04-01,136.578,New vehicles
2007-05-01,136.323,New vehicles
2007-06-01,136.171,New vehicles
2007-07-01,136.236,New vehicles
2007-08-01,136.438,New vehicles
2007-09-01,136.051,New vehicles
2007-10-01,135.831,New vehicles
2007-11-01,136.154,New vehicles
2007-12-01,136.098,New vehicles
2008-01-01,135.926,New vehicles
2008-02-01,135.405,New vehicles
2008-03-01,134.953,New vehicles
2008-04-01,134.726,New vehicles
2008-05-01,134.646,New vehicles
2008-06-01,134.66,New vehicles
2008-07-01,134.821,New vehicles
2008-08-01,134.162,New vehicles
2008-09-01,133.496,New vehicles
2008-10-01,132.925,New vehicles
2008-11-01,132.497,New vehicles
2008-12-01,132.069,New vehicles
2009-01-01,132.669,New vehicles
2009-02-01,133.415,New vehicles
2009-03-01,133.866,New vehicles
2009-04-01,134.367,New vehicles
2009-05-01,134.987,New vehicles
2009-06-01,135.729,New vehicles
2009-07-01,136.298,New vehicles
2009-08-01,134.771,New vehicles
2009-09-01,135.524,New vehicles
2009-10-01,137.891,New vehicles
2009-11-01,139.067,New vehicles
2009-12-01,138.928,New vehicles
2010-01-01,138.321,New vehicles
2010-02-01,138.117,New vehicles
2010-03-01,137.879,New vehicles
2010-04-01,137.639,New vehicles
2010-05-01,137.482,New vehicles
2010-06-01,137.409,New vehicles
2010-07-01,137.484,New vehicles
2010-08-01,137.782,New vehicles
2010-09-01,138.264,New vehicles
2010-10-01,138.442,New vehicles
2010-11-01,138.469,New vehicles
2010-12-01,138.678,New vehicles
2011-01-01,138.938,New vehicles
2011-02-01,139.725,New vehicles
2011-03-01,140.42,New vehicles
2011-04-01,140.878,New vehicles
2011-05-01,142.014,New vehicles
2011-06-01,142.706,New vehicles
2011-07-01,142.856,New vehicles
2011-08-01,142.848,New vehicles
2011-09-01,142.94,New vehicles
2011-10-01,143.095,New vehicles
2011-11-01,143.035,New vehicles
2011-12-01,143.163,New vehicles
2012-01-01,143.466,New vehicles
2012-02-01,143.838,New vehicles
2012-03-01,143.901,New vehicles
2012-04-01,143.898,New vehicles
2012-05-01,143.942,New vehicles
2012-06-01,144.073,New vehicles
2012-07-01,144.13,New vehicles
2012-08-01,144.311,New vehicles
2012-09-01,144.359,New vehicles
2012-10-01,144.547,New vehicles
2012-11-01,145.024,New vehicles
2012-12-01,145.318,New vehicles
2013-01-01,145.533,New vehicles
2013-02-01,145.121,New vehicles
2013-03-01,145.26,New vehicles
2013-04-01,145.378,New vehicles
2013-05-01,145.379,New vehicles
2013-06-01,145.854,New vehicles
2013-07-01,146.024,New vehicles
2013-08-01,146.066,New vehicles
2013-09-01,146.381,New vehicles
2013-10-01,146.233,New vehicles
2013-11-01,146.171,New vehicles
2013-12-01,146.042,New vehicles
2014-01-01,145.624,New vehicles
2014-02-01,145.625,New vehicles
2014-03-01,145.646,New vehicles
2014-04-01,145.986,New vehicles
2014-05-01,146.14,New vehicles
2014-06-01,146.099,New vehicles
2014-07-01,146.255,New vehicles
2014-08-01,146.464,New vehicles
2014-09-01,146.717,New vehicles
2014-10-01,146.928,New vehicles
2014-11-01,146.959,New vehicles
2014-12-01,146.886,New vehicles
2015-01-01,146.104,New vehicles
2015-02-01,146.316,New vehicles
2015-03-01,146.672,New vehicles
2015-04-01,147.024,New vehicles
2015-05-01,147.327,New vehicles
2015-06-01,147.489,New vehicles
2015-07-01,147.462,New vehicles
2015-08-01,147.41,New vehicles
2015-09-01,147.611,New vehicles
2015-10-01,147.481,New vehicles
2015-11-01,147.466,New vehicles
2015-12-01,147.272,New vehicles
2016-01-01,146.706,New vehicles
2016-02-01,147.374,New vehicles
2016-03-01,147.443,New vehicles
2016-04-01,147.213,New vehicles
2016-05-01,147.175,New vehicles
2016-06-01,147.046,New vehicles
2016-07-01,147.303,New vehicles
2016-08-01,147.335,New vehicles
2016-09-01,147.482,New vehicles
2016-10-01,147.784,New vehicles
2016-11-01,147.737,New vehicles
2016-12-01,147.686,New vehicles
2017-01-01,148.166,New vehicles
2017-02-01,148.284,New vehicles
2017-03-01,148.053,New vehicles
2017-04-01,148.147,New vehicles
2017-05-01,147.786,New vehicles
2017-06-01,147.097,New vehicles
2017-07-01,146.198,New vehicles
2017-08-01,146.097,New vehicles
2017-09-01,145.747,New vehicles
2017-10-01,145.474,New vehicles
2017-11-01,145.901,New vehicles
2017-12-01,146.79,New vehicles
2018-01-01,146.344,New vehicles
2018-02-01,146.152,New vehicles
2018-03-01,146.31,New vehicles
2018-04-01,145.851,New vehicles
2018-05-01,146.164,New vehicles
2018-06-01,146.394,New vehicles
2018-07-01,146.475,New vehicles
2018-08-01,146.491,New vehicles
2018-09-01,146.404,New vehicles
2018-10-01,146.147,New vehicles
2018-11-01,146.258,New vehicles
2018-12-01,146.386,New vehicles
2019-01-01,146.428,New vehicles
2019-02-01,146.586,New vehicles
2019-03-01,147.381,New vehicles
2019-04-01,147.628,New vehicles
2019-05-01,147.477,New vehicles
2019-06-01,147.249,New vehicles
2019-07-01,146.984,New vehicles
2019-08-01,146.796,New vehicles
2019-09-01,146.535,New vehicles
2019-10-01,146.271,New vehicles
2019-11-01,146.139,New vehicles
2019-12-01,146.457,New vehicles
2020-01-01,146.611,New vehicles
2020-02-01,147.198,New vehicles
2020-03-01,146.772,New vehicles
2020-04-01,146.875,New vehicles
2020-05-01,147.093,New vehicles
2020-06-01,146.954,New vehicles
2020-07-01,147.69,New vehicles
2020-08-01,147.696,New vehicles
2020-09-01,148.016,New vehicles
2020-10-01,148.452,New vehicles
2020-11-01,148.445,New vehicles
2020-12-01,149.293,New vehicles
2021-01-01,148.747,New vehicles
2021-02-01,148.955,New vehicles
2021-03-01,149.01,New vehicles
2021-04-01,149.827,New vehicles
2021-05-01,152.057,New vehicles
2021-06-01,154.687,New vehicles
2021-07-01,157.035,New vehicles
2021-08-01,158.919,New vehicles
2021-09-01,160.927,New vehicles
2021-10-01,163.028,New vehicles
2021-11-01,164.906,New vehicles
2021-12-01,166.848,New vehicles
2022-01-01,166.875,New vehicles
2022-02-01,167.398,New vehicles
2022-03-01,167.705,New vehicles
2022-04-01,169.624,New vehicles
2022-05-01,171.254,New vehicles
2022-06-01,172.369,New vehicles
2022-07-01,173.432,New vehicles
2022-08-01,174.891,New vehicles
2022-09-01,176.058,New vehicles
1953-01-01,28.7,Used cars and trucks
1953-02-01,28.7,Used cars and trucks
1953-03-01,28.4,Used cars and trucks
1953-04-01,28.3,Used cars and trucks
1953-05-01,27.5,Used cars and trucks
1953-06-01,26.9,Used cars and trucks
1953-07-01,26.5,Used cars and trucks
1953-08-01,26.0,Used cars and trucks
1953-09-01,25.5,Used cars and trucks
1953-10-01,25.2,Used cars and trucks
1953-11-01,24.8,Used cars and trucks
1953-12-01,24.7,Used cars and trucks
1954-01-01,24.2,Used cars and trucks
1954-02-01,23.5,Used cars and trucks
1954-03-01,23.1,Used cars and trucks
1954-04-01,22.9,Used cars and trucks
1954-05-01,22.7,Used cars and trucks
1954-06-01,22.8,Used cars and trucks
1954-07-01,22.6,Used cars and trucks
1954-08-01,22.5,Used cars and trucks
1954-09-01,22.4,Used cars and trucks
1954-10-01,22.2,Used cars and trucks
1954-11-01,22.1,Used cars and trucks
1954-12-01,21.9,Used cars and trucks
1955-01-01,22.4,Used cars and trucks
1955-02-01,22.4,Used cars and trucks
1955-03-01,22.4,Used cars and trucks
1955-04-01,21.3,Used cars and trucks
1955-05-01,21.7,Used cars and trucks
1955-06-01,21.7,Used cars and trucks
1955-07-01,21.5,Used cars and trucks
1955-08-01,21.2,Used cars and trucks
1955-09-01,21.2,Used cars and trucks
1955-10-01,20.9,Used cars and trucks
1955-11-01,20.8,Used cars and trucks
1955-12-01,20.5,Used cars and trucks
1956-01-01,20.1,Used cars and trucks
1956-02-01,20.5,Used cars and trucks
1956-03-01,20.0,Used cars and trucks
1956-04-01,20.0,Used cars and trucks
1956-05-01,20.6,Used cars and trucks
1956-06-01,20.2,Used cars and trucks
1956-07-01,20.5,Used cars and trucks
1956-08-01,20.8,Used cars and trucks
1956-09-01,20.8,Used cars and trucks
1956-10-01,21.4,Used cars and trucks
1956-11-01,21.5,Used cars and trucks
1956-12-01,21.7,Used cars and trucks
1957-01-01,22.3,Used cars and trucks
1957-02-01,22.3,Used cars and trucks
1957-03-01,23.1,Used cars and trucks
1957-04-01,23.2,Used cars and trucks
1957-05-01,23.3,Used cars and trucks
1957-06-01,23.2,Used cars and trucks
1957-07-01,23.1,Used cars and trucks
1957-08-01,23.3,Used cars and trucks
1957-09-01,23.4,Used cars and trucks
1957-10-01,23.5,Used cars and trucks
1957-11-01,23.7,Used cars and trucks
1957-12-01,23.5,Used cars and trucks
1958-01-01,23.2,Used cars and trucks
1958-02-01,23.3,Used cars and trucks
1958-03-01,23.1,Used cars and trucks
1958-04-01,23.3,Used cars and trucks
1958-05-01,23.5,Used cars and trucks
1958-06-01,23.4,Used cars and trucks
1958-07-01,23.9,Used cars and trucks
1958-08-01,24.1,Used cars and trucks
1958-09-01,24.7,Used cars and trucks
1958-10-01,24.9,Used cars and trucks
1958-11-01,25.2,Used cars and trucks
1958-12-01,25.6,Used cars and trucks
1959-01-01,25.9,Used cars and trucks
1959-02-01,26.1,Used cars and trucks
1959-03-01,26.4,Used cars and trucks
1959-04-01,26.6,Used cars and trucks
1959-05-01,26.6,Used cars and trucks
1959-06-01,26.8,Used cars and trucks
1959-07-01,27.3,Used cars and trucks
1959-08-01,27.2,Used cars and trucks
1959-09-01,27.5,Used cars and trucks
1959-10-01,27.0,Used cars and trucks
1959-11-01,27.0,Used cars and trucks
1959-12-01,27.2,Used cars and trucks
1960-01-01,27.2,Used cars and trucks
1960-02-01,27.8,Used cars and trucks
1960-03-01,26.5,Used cars and trucks
1960-04-01,25.5,Used cars and trucks
1960-05-01,25.4,Used cars and trucks
1960-06-01,25.2,Used cars and trucks
1960-07-01,24.7,Used cars and trucks
1960-08-01,24.5,Used cars and trucks
1960-09-01,23.6,Used cars and trucks
1960-10-01,23.7,Used cars and trucks
1960-11-01,23.1,Used cars and trucks
1960-12-01,23.7,Used cars and trucks
1961-01-01,23.6,Used cars and trucks
1961-02-01,24.7,Used cars and trucks
1961-03-01,24.0,Used cars and trucks
1961-04-01,25.3,Used cars and trucks
1961-05-01,25.7,Used cars and trucks
1961-06-01,26.3,Used cars and trucks
1961-07-01,26.5,Used cars and trucks
1961-08-01,27.0,Used cars and trucks
1961-09-01,27.1,Used cars and trucks
1961-10-01,27.4,Used cars and trucks
1961-11-01,27.5,Used cars and trucks
1961-12-01,27.0,Used cars and trucks
1962-01-01,27.1,Used cars and trucks
1962-02-01,27.3,Used cars and trucks
1962-03-01,27.3,Used cars and trucks
1962-04-01,28.2,Used cars and trucks
1962-05-01,28.6,Used cars and trucks
1962-06-01,28.6,Used cars and trucks
1962-07-01,28.5,Used cars and trucks
1962-08-01,28.8,Used cars and trucks
1962-09-01,29.2,Used cars and trucks
1962-10-01,29.0,Used cars and trucks
1962-11-01,29.2,Used cars and trucks
1962-12-01,28.7,Used cars and trucks
1963-01-01,27.2,Used cars and trucks
1963-02-01,28.1,Used cars and trucks
1963-03-01,28.5,Used cars and trucks
1963-04-01,28.7,Used cars and trucks
1963-05-01,28.6,Used cars and trucks
1963-06-01,28.7,Used cars and trucks
1963-07-01,28.7,Used cars and trucks
1963-08-01,28.8,Used cars and trucks
1963-09-01,29.2,Used cars and trucks
1963-10-01,29.2,Used cars and trucks
1963-11-01,29.5,Used cars and trucks
1963-12-01,29.7,Used cars and trucks
1964-01-01,30.2,Used cars and trucks
1964-02-01,30.2,Used cars and trucks
1964-03-01,30.1,Used cars and trucks
1964-04-01,29.9,Used cars and trucks
1964-05-01,30.0,Used cars and trucks
1964-06-01,29.9,Used cars and trucks
1964-07-01,29.8,Used cars and trucks
1964-08-01,29.6,Used cars and trucks
1964-09-01,29.6,Used cars and trucks
1964-10-01,29.6,Used cars and trucks
1964-11-01,30.0,Used cars and trucks
1964-12-01,30.6,Used cars and trucks
1965-01-01,31.1,Used cars and trucks
1965-02-01,30.9,Used cars and trucks
1965-03-01,30.6,Used cars and trucks
1965-04-01,29.9,Used cars and trucks
1965-05-01,29.8,Used cars and trucks
1965-06-01,29.9,Used cars and trucks
1965-07-01,29.8,Used cars and trucks
1965-08-01,29.2,Used cars and trucks
1965-09-01,29.0,Used cars and trucks
1965-10-01,29.1,Used cars and trucks
1965-11-01,29.0,Used cars and trucks
1965-12-01,29.3,Used cars and trucks
1966-01-01,28.9,Used cars and trucks
1966-02-01,29.0,Used cars and trucks
1966-03-01,29.0,Used cars and trucks
1966-04-01,29.1,Used cars and trucks
1966-05-01,28.9,Used cars and trucks
1966-06-01,28.8,Used cars and trucks
1966-07-01,29.1,Used cars and trucks
1966-08-01,29.6,Used cars and trucks
1966-09-01,29.3,Used cars and trucks
1966-10-01,29.4,Used cars and trucks
1966-11-01,29.2,Used cars and trucks
1966-12-01,28.2,Used cars and trucks
1967-01-01,28.6,Used cars and trucks
1967-02-01,29.0,Used cars and trucks
1967-03-01,29.2,Used cars and trucks
1967-04-01,29.3,Used cars and trucks
1967-05-01,29.4,Used cars and trucks
1967-06-01,29.6,Used cars and trucks
1967-07-01,30.1,Used cars and trucks
1967-08-01,30.5,Used cars and trucks
1967-09-01,30.9,Used cars and trucks
1967-10-01,30.8,Used cars and trucks
1967-11-01,30.9,Used cars and trucks
1967-12-01,31.1,Used cars and trucks
1968-01-01,31.7,Used cars and trucks
1968-02-01,31.4,Used cars and trucks
1968-03-01,31.4,Used cars and trucks
1968-04-01,31.2,Used cars and trucks
1968-05-01,30.7,Used cars and trucks
1968-06-01,31.0,Used cars and trucks
1968-07-01,31.1,Used cars and trucks
1968-08-01,31.3,Used cars and trucks
1968-09-01,31.0,Used cars and trucks
1968-10-01,30.9,Used cars and trucks
1968-11-01,31.0,Used cars and trucks
1968-12-01,29.6,Used cars and trucks
1969-01-01,29.2,Used cars and trucks
1969-02-01,31.3,Used cars and trucks
1969-03-01,33.0,Used cars and trucks
1969-04-01,32.5,Used cars and trucks
1969-05-01,30.8,Used cars and trucks
1969-06-01,31.0,Used cars and trucks
1969-07-01,30.5,Used cars and trucks
1969-08-01,30.5,Used cars and trucks
1969-09-01,29.6,Used cars and trucks
1969-10-01,30.6,Used cars and trucks
1969-11-01,30.6,Used cars and trucks
1969-12-01,30.8,Used cars and trucks
1970-01-01,30.5,Used cars and trucks
1970-02-01,30.2,Used cars and trucks
1970-03-01,29.9,Used cars and trucks
1970-04-01,30.1,Used cars and trucks
1970-05-01,30.9,Used cars and trucks
1970-06-01,31.8,Used cars and trucks
1970-07-01,31.7,Used cars and trucks
1970-08-01,31.4,Used cars and trucks
1970-09-01,31.1,Used cars and trucks
1970-10-01,31.6,Used cars and trucks
1970-11-01,32.2,Used cars and trucks
1970-12-01,32.9,Used cars and trucks
1971-01-01,32.9,Used cars and trucks
1971-02-01,33.0,Used cars and trucks
1971-03-01,33.2,Used cars and trucks
1971-04-01,33.4,Used cars and trucks
1971-05-01,33.4,Used cars and trucks
1971-06-01,33.4,Used cars and trucks
1971-07-01,33.1,Used cars and trucks
1971-08-01,33.1,Used cars and trucks
1971-09-01,32.8,Used cars and trucks
1971-10-01,32.7,Used cars and trucks
1971-11-01,32.5,Used cars and trucks
1971-12-01,32.2,Used cars and trucks
1972-01-01,32.5,Used cars and trucks
1972-02-01,32.4,Used cars and trucks
1972-03-01,32.5,Used cars and trucks
1972-04-01,32.6,Used cars and trucks
1972-05-01,32.7,Used cars and trucks
1972-06-01,32.8,Used cars and trucks
1972-07-01,32.7,Used cars and trucks
1972-08-01,32.8,Used cars and trucks
1972-09-01,33.2,Used cars and trucks
1972-10-01,33.6,Used cars and trucks
1972-11-01,34.1,Used cars and trucks
1972-12-01,34.5,Used cars and trucks
1973-01-01,34.9,Used cars and trucks
1973-02-01,35.6,Used cars and trucks
1973-03-01,35.8,Used cars and trucks
1973-04-01,36.1,Used cars and trucks
1973-05-01,36.0,Used cars and trucks
1973-06-01,35.8,Used cars and trucks
1973-07-01,35.5,Used cars and trucks
1973-08-01,35.2,Used cars and trucks
1973-09-01,34.9,Used cars and trucks
1973-10-01,34.4,Used cars and trucks
1973-11-01,34.2,Used cars and trucks
1973-12-01,33.9,Used cars and trucks
1974-01-01,33.3,Used cars and trucks
1974-02-01,32.8,Used cars and trucks
1974-03-01,32.2,Used cars and trucks
1974-04-01,32.9,Used cars and trucks
1974-05-01,34.1,Used cars and trucks
1974-06-01,35.7,Used cars and trucks
1974-07-01,36.9,Used cars and trucks
1974-08-01,38.1,Used cars and trucks
1974-09-01,39.3,Used cars and trucks
1974-10-01,40.6,Used cars and trucks
1974-11-01,41.9,Used cars and trucks
1974-12-01,42.0,Used cars and trucks
1975-01-01,42.4,Used cars and trucks
1975-02-01,42.7,Used cars and trucks
1975-03-01,42.8,Used cars and trucks
1975-04-01,42.5,Used cars and trucks
1975-05-01,42.4,Used cars and trucks
1975-06-01,42.9,Used cars and trucks
1975-07-01,43.9,Used cars and trucks
1975-08-01,44.7,Used cars and trucks
1975-09-01,45.1,Used cars and trucks
1975-10-01,45.5,Used cars and trucks
